LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V558437,76.85,Château La Tour Carnet 2015,"The 2015 La Tour Carnet is a blend of 70% Merlot and 30% Cabernet Sauvignon. The fruit was cooled through a 'cryogenic tunnel freezer,' essentially spraying liquid nitrogen, and will be matured for 16 months in 30% new oak. It has a very pure bouquet, so much so that there is something almost Pinot Noir-like here, with ebullient Morello and subtle kirsch-like scents. The oak is judicious and neatly integrated. The palate is medium-bodied with supple tannin. This is very smooth and harmonious in the mouth, well-judged acidity, precise and detailed. It gently fans out on the finish, completing what I think is a very well-crafted, silky and seductive Haut-Médoc. Drink Date: 2018-2032. Score - 91-93. (Neal Martin, robertparker.com, April 27, 2016)",750,13.0,Bordeaux,France,Ulysse Cazabonne,3.0,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V524637,75.0,Château La Tour du Pin Figeac 2009,,750,12.9,Bordeaux,France,"Giraud-Bélivier, prop.",4.0,XD - Extra Dry,Smooth,Full-bodied,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V349274,18.95,Château La Verrière 2016,"[The Concours International de Lyon did not include a tasting note.] Score - Gold. (Concours International de Lyon, 2018)",750,14.5,Bordeaux,France,Alain Bessette & Jean-Louis Vinolo,6.0,D - Dry,Firm,Full-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/349274.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V636191,46.95,Château Laffitte Carcasset 2015,"This has some real prowess to it with a wealth of mocha-scented oak and creamed baking spices sitting across brambly cherries and blackberries. The palate is dripping in flavor amid chewy and rich dark-berry fruits. Good depth here. Try from 2022.  Score - 92. (James Suckling, jamessuckling.com, Feb. 2, 2018)",750,13.0,Bordeaux,France,Belliard Vins Selections,5.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/636191.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V583666,5500.0,Château Lafite-Rothschild 1986,"Tasted at the château, the 1986 Lafite-Rothschild continues to offer an exquisite bouquet at 30 years of age. This is beautifully defined, still full of energy, with copious blackberry, clove, leather and graphite aromas that seem to gain momentum in the glass. The palate is extremely well balanced with a crystalline quality, filigree tannin, perfectly pitched acidity, a quintessential Lafite-Rothschild with a sense of energy and focus undiminished by time. This finish displays immense purity and refinement, one of the most mineral-driven Lafites that I have encountered, whilst the aftertaste seems to linger for over one minute. It must rank as one of the finest wines from the estate. Tasted July 2016. Drink Date: 2016-2046.  Score - 98. (Neal Martin, robertparker.com, Dec. 30, 2016 )",750,12.5,Bordeaux,France,Château Lafite-Rothschild,,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V639062,9990.0,Château Lafite-Rothschild 1986,"Tasted at the château, the 1986 Lafite-Rothschild continues to offer an exquisite bouquet at 30 years of age. This is beautifully defined, still full of energy, with copious blackberry, clove, leather and graphite aromas that seem to gain momentum in the glass. The palate is extremely well balanced with a crystalline quality, filigree tannin, perfectly pitched acidity, a quintessential Lafite-Rothschild with a sense of energy and focus undiminished by time. This finish displays immense purity and refinement, one of the most mineral-driven Lafites that I have encountered, whilst the aftertaste seems to linger for over one minute. It must rank as one of the finest wines from the estate. Drink Date: 2016-2046. Score - 98. (Monica Larner, robertparker.com, Dec. 30, 2016)",1500,13.0,Bordeaux,France,Nath. Johnston & Fils,,XD - Extra Dry,Firm,Full-bodied,Blend - Meritage,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V583641,2850.0,Château Lafite-Rothschild 1995,"I pulled this lone bottle out of my cellar at the last minute to remind some Italian vintners of the great quality of the 1995 Bordeaux vintage. They seem to be finally opening up! What a red with incredible depth and finesse. Cedar, cigar box and toabaaco character with currants and fresh tobacco undertones. It's full-bodied yet tight and dense. Precision. So refined and intense. Such freshness and beauty. Drink or hold. Score - 98. (James Suckling, jamessuckling.com, June 12, 2016)",750,13.0,Bordeaux,France,Château Lafite-Rothschild,,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V639070,5500.0,Château Lafite-Rothschild 1995,"I pulled this lone bottle out of my cellar at the last minute to remind some Italian vintners of the great quality of the 1995 Bordeaux vintage. They seem to be finally opening up! What a red with incredible depth and finesse. Cedar, cigar box and tobacco character with currants and fresh tobacco undertones. It's full-bodied yet tight and dense. Precision. So refined and intense. Such freshness and beauty. Drink or hold.  Score - 98. (James Suckling, jamessuckling.com, June 13, 2016)",1500,13.0,Bordeaux,France,Nath. Johnston & Fils,,XD - Extra Dry,Firm,Full-bodied,Blend - Meritage,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V583658,2400.0,Château Lafite-Rothschild 2001,"Stick your nose in this and it says something--'I am special.' Deep and generous aromas of blackberries, fresh tobacco and minerals. It's full-bodied, with big velvety tannins and a superlong finish. Like a fine cashmere sweater. Collectibles. Best after 2010. Ranked No. 7, in the 2004 Wine Spectator Top 100. Score - 96. (James Suckling, winespectator.com, March 31, 2004)",750,12.5,Bordeaux,France,Château Lafite-Rothschild,,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V639187,3100.0,Château Lafite-Rothschild 2003,"The 2003 Lafite Rothschild comes as close to perfection as any of the great Lafites made over the past three decades (1982, 1986, 1996, 2000, 2005, 2008, 2009 and 2010). This sensational effort came in at 12.7% natural alcohol, it is made in the style of one of this estate's great classics, the 1959. Composed of 86% Cabernet Sauvignon, 9% Merlot and the rest Cabernet Franc and Petit Verdot, it exhibits a dense ruby/purple color to the rim along with a luxurious bouquet of cedarwood, lead pencil shaving, white chocolate, cocoa and cassis. Fat, rich, opulent and full-bodied with low acidity and stunning seductiveness and complexity, this noble wine possesses a bountiful, generous, heady style. It is just coming into its plateau of maturity where it should hold for 20-25 years. This is one of the candidates for the wine of the vintage - make no mistake about that. Drink Date: 2014-2039. Score - 100. (Robert Parker Jr., robertparker.com, Aug. 27, 2014)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,,XD - Extra Dry,Firm,Full-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V639203,1990.0,Château Lafite-Rothschild 2004,"The 2004 Lafite-Rothschild appears to be another late-bloomer in the sense that this 12-year-old bottle is the best I have tasted, implying an upward swing in quality. It has a wondrous bouquet, very sensual and pure with blackberry, graphite and cedar - all the hallmarks of Pauillac, delivered with great panache. It is more opulent than I recall. The palate is medium-bodied with silky tannins, pitch-perfect acidity and a beautiful structure. There is a regal sense to this Lafite, understated compared to the other First Growths and yet the persistence on the finish deserves a round of applause, especially in the context of the vintage. This is superb and could possibly turn out to be the pick of the Firsts. Drink Date: 2020-2050. Score - 95. (Neal Martin, robertparker.com, Feb. 28, 2017)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,,XD - Extra Dry,Firm,Full-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V579524,1995.0,Château Lafite-Rothschild 2006,"One of the fabulous surprises, although I had suggested last year that it could jump in quality, of my tastings, the 2006 Lafite Rothschild is a great, great wine made from a blend of 82% Cabernet Sauvignon, 16% Merlot, and 2% Petit Verdot. When I tasted it from barrel, it reminded me of their successful 1988, but it is dramatically superior to that vintage. Frankly, it may turn out to be as good as the 2005, which in all of Bordeaux is a far greater vintage than 2006. Lafite's severe selection process (42% made it into the grand vin) resulted in a full-bodied wine boasting an extraordinary perfume of charcoal, truffles, lead pencil shavings, and sensationally sweet, ripe black currant and cedar notes. A wine of extraordinary intensity, texture, and depth with silky tannins as well as awesome concentration, this has turned out to be a remarkable Lafite Rothschild that should be drinkable much earlier than the 2005, but age for three decades. Anticipated maturity: 2014-2035+. Score - 97. (Robert Parker Jr., robertparker.com, Feb. 24, 2009 )",750,12.5,Bordeaux,France,Ulysse Cazabonne,,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V578534,175.0,Château Lafon-Rochet 1996,"Blackberry and licorice aromas and flavors. Full-bodied, with velvety tannins and a long finish. Clearly better in 1996 than in 1995.--'95/'96 Bordeaux retrospective. Best after 2008.  Score - 90. (James Suckling, winespectator.com, 2007)",750,12.5,Bordeaux,France,Duclot,,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V578542,195.0,Château Lafon-Rochet 2000,"Concentrated wine. Intense aromas of grilled meat, spice and plum skin. Full-bodied, with big silky tannins and lots of fruit. Long and chewy. Best after 2007. Score - 91. (James Suckling, winespectator.com, March 31, 2003)",750,12.5,Bordeaux,France,Duclot,,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot/Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V199372,139.0,Château Lagrange 2010,"Loads of tension and form. It can be cellared for decades, but it's balanced and beautiful already. Lots of blueberry, licorice and blackberry character. Try in 2018. Score - 96. (James Suckling, jamessuckling.com, July 22, 2014)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,4.0,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/199372.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V119313,109.0,Château Lagrange 2016,"Deep garnet-purple colored, the 2016 Lagrange sashays out of the glass with notions of candied violets, cassis, underbrush and warm black plums with waves of Black Forest cake, cedar chest and yeast extract scents. Medium to full-bodied, the bags of perfumed black fruits are solidly structured with super ripe, grainy tannins, finishing long and layered. Drink Date: 2021-2045. Score - 95. (Lisa Perrotti-Brown, MW, robertparker.com, Nov. 30, 2018)",750,13.5,Bordeaux,France,Ulysse Cazabonne,2.0,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V258772,39.85,Château Lalande-Borie 2010,"Solid, with a very juicy core of lightly mulled plum and blackberry fruit, a polished apple wood note that runs along the edges and a solid, gravel-tinged finish. Sports nice terroir and leaves a mouthwatering feel on the finish. Best from 2015 through 2027. Score - 91. (James Molesworth, winespectator.com, March 31, 2013)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,4.0,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V368159,15.95,Château Lamartine 2016,"[The Concours de Bordeaux did not include a tasting note.] Score - Gold. (Concours de Bordeaux, 2017)",750,14.0,Bordeaux,France,Earl Gourraud Et Fils,7.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot/Cabernet Sauvignon/Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/368159.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V441238,23.25,Château Lamartine Cuvée Particulière Cahors 2014,"Aged in wood for 14 months, this dense wine is still in its early stages. Firm tannins dominate this blend, which has 10% Tannat along with Malbec. Ripe black fruits are developing to give a wine that will have great concentration and intense juicy black plum fruits. Drink from 2019. Score - 92. (Roger Voss, Wine Enthusiast, May 1, 2017)",750,13.5,Southwest,France,Scea Chateau Lamartine,2.0,XD - Extra Dry,Firm,Full-bodied,Malbec/Tannat,https://www.lcbo.com/content/dam/lcbo/products/441238.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10315,17.95,Château Lamartine Prestige du Malbec,,750,12.9,,France,Scea Chateau Lamartine,2.0,,Fruity,Medium-bodied,Gamay (Beaujolais),https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L499979,36.6,Château Lamothe-Cissac 2014,"'From the north of the Haut-Médoc, just outside Saint-Estèphe, this wine has a predominance of Cabernet Sauvignon. That yields black-currant fruit and tight tannins. The spice from wood aging will integrate as it matures to give a rich juicy wine. Drink from 2020. 90 Pts Wine Enthusiast Roger Voss. 90 Pts James Suckling 14 Feb 2017'",750,13.5,Bordeaux,France,Domaines Fabre,,,,,Merlot Blend,https://www.lcbo.com/content/dam/lcbo/products/499979.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V463273,36.95,Château Langlais 2015,,750,13.0,Bordeaux,France,"G. Dupuy, prop.",2.0,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/463273.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V903344,161.0,Château Langoa Barton,,750,12.5,,France,Anthony Barton,2.0,,Fruity,Medium-bodied,Blend - Meritage,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10166,179.0,Château Langoa Barton,,750,14.0,,France,Twins,2.0,,Firm,Full-bodied,Blend - Meritage,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V207787,229.0,Château Larcis Ducasse 2009,"A complex set of aromas ranging from coffee to forest floor, herbs, licorice, blackberries, cassis and cherries all seem to jump from the glass, and then are joined by a hint of charcoal as well camphor. This is an impressive, full-bodied, dense, concentrated wine that is more up-front and approachable than the 2005 was at a similar stage, but it is remarkably expressive, full-bodied, dense and capable of lasting 20-25 years. Drink: 2012-2037. Score - 96. (Robert Parker Jr., robertparker.com, Dec. 22, 2011)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,6.0,XD - Extra Dry,,,Bordeaux Red,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V260687,302.0,Château Larcis-Ducasse 2010,"The wine boasts 14.6% natural alcohol and is a final blend of roughly three-fourths Merlot and the rest Cabernet Franc, cropped at a ridiculously low 19 hectoliters per hectare. Notes of licorice, garrigue, incense, smoked meats, espresso, creme de cassis and blackberry liqueur jump from the glass of this unbelievably intense wine. Remarkably full, with compelling freshness and precision, this is a fabulous effort in 2010. It will probably close down over the next several years, and not re-emerge for at least a decade, something that often happens with the bigger, richer, more muscular St.-Emilions from the limestone hillsides and plateaux. This is one of the superstars of the vintage and a profound wine. Drink it between 2020 and 2045.  Score - 98+. (Robert Parker Jr., robertparker.com, Feb. 27, 2013)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,4.0,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V297945,29.95,Château Larose-Trintaudon 2009,"I was intrigued to re-taste the 2009 Larose-Trintaudon having bestowed a glowing review almost five years ago. Now at seven years old I find no reason to change that view. It has a gorgeous bouquet of blackberry, bilberry and cedar, very well defined but perhaps needing another couple of years in bottle to forage for more secondary aromas. The palate is medium-bodied with crisp acidity, excellent balance and weight, leading towards a competent, harmonious finish with abundant black fruit mixed with black pepper and tobacco. What a fantastic Cru Bourgeois, one that is going to give punters 15-20 years of pleasure judging by its 'sedate' evolution. Score - 91. (Neal Martin, robertparker.com, Feb. 28, 2017)",750,14.0,Bordeaux,France,Sa Chateau Larose Trintaudo,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/297945.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L533009,77.55,Château Laroze Saint Emlion Gran Cru Classé 2009,"This is quite clearly a very great vintage; exceptionally rich and remarkably mellowed tannins. Its keeping potential will be very good, but it will delight drinkers who cannot wait. It is the result of a fine summer followed by an Indian summer that polished the tannins to a mellow finish.",750,13.5,Bordeaux,France,Sce Chateau Laroze,,,,,Cabernet Sauvignon/Merlot/Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/533009.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V558254,85.85,Château Larrivet Haut-Brion 2015,"The 2015 Larrivet Haut Brion might be overlooked against some startling other 2015s with 'Haut Brion' in their name, which would be wholly unfair because this is a potentially great wine. It has an outgoing bouquet with plenty of bright and bushy tailed red fruit that is well defined and very nicely focused. The new oak is carefully used here and gives it real lift. The palate is medium-bodied with fine grain tannins, fleshy in the mouth with crisp acidity and a nicely composed, lightly spiced finish. This is an excellent Pessac-Léognon and it will hopefully will be well priced. Score - 92-94. (Neal Martin, robertparker.com, April 27, 2016)",750,13.0,Bordeaux,France,Nath. Johnston & Fils,3.0,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V667857,75.0,Château Larrivet Haut-Brion 2016,"A wonderfully rich, expressive wine that is absolutely full of liquorice, baked vanilla bean, cassis and bilberry notes, with tannins that are taut yet integrated. It's thrillingly young at this stage but a clear path towards enjoyment is already emerging. This is going to age well and points to a more refined style of Larrivet than some other vintages, without sacrificing any impact. A lovely seductive red Pessac-Léognan, with oak notes that are clear but not uncomfortable; this has been well handled during ageing. 65% was used in grand vin production in this year. Drinking Window: 2025-2038. Score - 92. (Jane Anson, decanter.com, July 11, 2018)",750,13.0,Bordeaux,France,Veyret Latour,2.0,XD - Extra Dry,,,Bordeaux,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
